id,Country,village_name,Y_deg,X_deg,Pop,elec_rate,demand_kwh,dist_to_grid,SubstationDist,RoadDist,GHI,GridCellArea,Elevation
16535,Benin,Location #11725,11.559586,2.592665,64,0.390625,1980.125,33.1039789523821,34.82106078838614,7.634664,2079,10348.013,271.0
5052,Benin,Village de Detekpa Adjinangon,7.261308,2.208802,835,0.38802395209580837,30270.545000000002,7.236871520904376,17.36526632207428,6.013918,1762,254455.006,141.0
11820,Benin,Natitingou,10.354334,1.358601,82,0.3902439024390244,2534.56,0.23398124392242584,14.58558590785038,0.0,2010,56253.639,458.0
6126,Benin,Lokoli,7.095422,2.250701,345,0.3884057971014493,10613.47,11.049633955987916,21.360976036986912,0.866509,1748,36611.035,48.0
3828,Benin,Houéli-Gaba,7.08444,2.60205,39,0.38461538461538464,1188.075,5.523764261571349,4.690410445086058,4.329349,1712,6868.606,39.0
10612,Benin,Kouandé,10.110259,1.811836,23,0.391304347826087,712.845,36.197454021163985,45.564781431142855,11.855535,2013,15112.239,432.0
12839,Benin,Location #15338,10.483845,2.053648,44,0.38636363636363635,1346.4850000000001,72.98389916862668,38.985946282299466,1.403738,2028,7628.699,367.0
2711,Benin,Location #8988,6.801651,2.35392,93,0.3870967741935484,3009.4249999999997,12.510294099671599,33.21320610244214,5.968884,1703,58263.278,79.0
4680,Benin,Dantota,7.299985,2.065672,57,0.38596491228070173,1742.51,1.6470801238144528,13.809746157980294,1.64698,1771,10464.637,245.0
16584,Benin,Location #15906,11.574969,2.378933,39,0.38461538461538464,1188.075,31.654407233818247,31.815134703683377,15.384495,2077,14697.308,289.0
2386,Benin,Location #7281,6.857485,2.57994,121,0.3884297520661157,5631.585000000001,2.874158575574505,15.183207787720347,2.751681,1698,59024.7,123.0
16663,Benin,Malanville,11.630017,3.500087,113,0.3893805309734513,3801.1099999999997,21.741405176711666,28.852555775296587,0.365298,2076,17530.359,223.0
1190,Benin,Tori-Bossito,6.562777,2.063578,39,0.38461538461538464,1510.37,6.983703719782436,11.576243002067994,6.802172,1729,18054.677,60.0
15481,Benin,Tintinmou,11.235676,2.316508,34,0.38235294117647056,1029.665,14.916900894462373,13.416995355121232,3.659837,2073,6942.15,307.0
7472,Benin,Location #7986,9.145021,1.802622,108,0.3888888888888889,3326.61,32.60490966688764,60.108618441224415,9.016758,1920,38654.363,364.0
11706,Benin,Kalalé,10.361816,3.361917,291,0.38831615120274915,8950.165,67.79993048266559,8.428579608996019,6.23979,2013,201808.099,364.0
3143,Benin,Lokossa,6.705056,1.75382,1296,0.3881172839506173,45390.305,6.568894622074107,4.93311593398317,0.0,1732,336304.638,50.0
7577,Benin,Tchaourou,9.221125,2.612124,77,0.38961038961038963,2534.1949999999997,6.224172011902818,12.365162885483798,4.765381,1884,46195.564,354.0
2975,Benin,Location #1714,6.830138,1.990925,701,0.3880171184022825,21866.055,10.988092131566285,18.58283212605283,3.17,1727,195116.227,48.0
15589,Benin,Location #16829,11.277587,2.599989,28,0.39285714285714285,871.255,3.709371832609633,18.992777294025274,1.124495,2068,4807.533,269.0
2547,Benin,Location #12278,6.8374,1.933125,59,0.3898305084745763,1821.715,9.10287166387476,22.345895847810844,6.004315,1733,9132.382,60.0
955,Benin,Allada,6.698673,2.035623,116,0.3879310344827586,3722.27,1.0650505160913282,3.7316256747968404,0.932721,1716,18858.904,45.0
5708,Benin,Location #3564,7.63325,1.877479,299,0.3879598662207358,9187.78,25.154731342344412,37.55840705602234,19.518157,1806,28787.889,159.0
12107,Benin,Location #16861,10.428472,1.370925,28,0.39285714285714285,871.255,4.254190743849084,22.588896119722396,0.652283,2012,8857.474,413.0
12808,Benin,Location #15082,10.478719,1.637848,44,0.38636363636363635,1346.4850000000001,33.62251871893669,38.27641498309067,0.359187,2036,26078.933,548.0
5865,Benin,Savalou,7.719953,1.776979,1263,0.38796516231195566,40902.265,39.4742512695609,44.5847251089125,11.109225,1821,137468.954,272.0
5387,Benin,Aplahoué,7.468225,1.70887,309,0.3883495145631068,10629.53,25.741112838786346,47.63922396180836,5.77331,1801,158689.197,156.0
2973,Benin,Coussi,6.829532,2.153469,49,0.3877551020408163,1504.895,20.493748330023873,22.35985614845987,1.344364,1726,9831.444,151.0
11156,Benin,Location #11206,10.181672,2.835767,70,0.38571428571428573,2454.625,13.63204329861073,19.463780784068476,0.317287,2005,61156.346,375.0
7351,Benin,Location #8296,9.102552,1.70377,103,0.3883495145631068,3168.2,38.812505538668375,62.46267171883332,7.458748,1927,79407.443,388.0
7305,Benin,Tchaourou,9.077938,2.515316,80,0.2875,1821.715,2.8207437759293827,23.63404478998278,4.68608,1868,19655.892,332.0
3811,Benin,Ichougbo,7.053126,2.588725,75,0.38666666666666666,2619.2400000000002,7.026924642390789,7.668994403976927,5.788934,1709,65831.953,50.0
1458,Benin,Tori-Bossito,6.585285,2.20206,2021,0.38792676892627415,71508.24500000001,3.997485821015001,19.679522320267996,5.289989,1699,570620.441,62.0
7279,Benin,Manigri,8.974968,1.720402,10693,0.3103899747498363,472057.42,50.99135259643582,75.11989014540347,2.409907,1916,2825791.756,387.0
17063,Benin,Location #7585,10.453697,1.117507,116,0.3879310344827586,3886.52,20.690928933950303,39.498998857293365,4.808944,1992,117884.037,233.0
13296,Benin,Goungbè,10.663293,3.691221,39,0.38461538461538464,1188.075,93.86202072904558,27.55088370476482,6.31065,2034,11666.127,324.0
15001,Benin,Location #11979,11.116318,2.237938,62,0.3870967741935484,1900.92,29.55121659807382,28.181597268082417,1.118624,2064,35695.477,327.0
11202,Benin,Korontière,10.239301,0.977852,77,0.38961038961038963,2376.15,43.06395939220755,45.86829216626376,14.576067,1976,68635.656,170.0
12757,Benin,Location #8699,10.492574,1.10556,95,0.3894736842105263,2930.585,20.5005721828398,43.37743173250055,2.084107,1997,80691.175,231.0
8192,Benin,Bouyankparou,9.454804,2.9979,98,0.3877551020408163,3648.1749999999997,2.136182135002404,36.51932418834547,13.155832,1904,56743.299,385.0
4476,Benin,Location #5713,7.130628,2.608359,165,0.3878787878787879,5069.12,3.516644246705973,5.078759529086603,4.315667,1714,11788.795,47.0
9380,Benin,Sanni Djoulde N´Gando,9.860001,3.262313,134,0.3880597014925373,4434.75,45.25761169030254,9.656702896844779,4.812198,1979,22638.044,443.0
15937,Benin,Ganoussirou,11.362882,2.493967,52,0.38461538461538464,1584.1,8.915764045985226,10.725484528860047,0.308946,2077,11772.787,287.0
7136,Benin,Tchaourou,8.898284,2.448482,39,0.38461538461538464,1188.075,13.863992658755151,16.137203248240624,8.825087,1844,42138.483,274.0
14692,Benin,Fondo,11.039377,3.612551,44,0.38636363636363635,1346.4850000000001,68.21082064315539,16.048440539023616,9.453314,2049,9581.605,259.0
15553,Benin,Location #11318,11.265985,2.207982,67,0.3880597014925373,2059.33,25.399084501365962,23.896464561282045,11.516302,2069,13893.205,320.0
9643,Benin,Location #14134,9.927796,1.664834,49,0.3877551020408163,1504.895,14.198742814968577,26.898992152307887,7.281199,2000,44648.491,419.0
769,Benin,Tori-Bossito,6.52228,2.114127,101,0.38613861386138615,3405.085,6.729007410639356,17.77989874349835,2.289269,1718,54125.065,48.0
9897,Benin,Aplahoué,6.915305,1.679201,75,0.38666666666666666,2771.0799999999995,2.2925287665534797,2.8551620098092503,0.353068,1766,16262.589,142.0
7581,Benin,Tchaourou,9.203361,2.91927,57,0.38596491228070173,1742.51,22.53129270616776,38.49091586220735,33.018582,1861,12195.977,326.0
12150,Benin,Yarikou,10.433585,1.551084,613,0.38825448613376834,19495.38,22.88826870709487,28.049656021398544,0.0,2034,260072.901,573.0
12280,Benin,Kalalé,10.365579,3.318594,472,0.3877118644067797,14494.515,62.94208232509654,10.726376868226884,4.344782,2014,356937.667,371.0
2548,Benin,Location #6308,6.83782,1.976381,144,0.3888888888888889,4435.48,11.28167567206976,20.25370251841444,3.143778,1729,27784.249,55.0
16730,Benin,Founougo,11.518964,2.532422,147,0.3877551020408163,4514.6849999999995,26.515538222957666,27.54828878324514,0.701205,2079,37454.211,289.0
30,Benin,Grand-Popo,6.310632,1.943894,193,0.38860103626943004,8645.755000000001,34.166171879026436,11.372241462225757,8.58323,1867,30326.972,0.0
9437,Benin,Location #14490,9.873047,1.752414,49,0.3877551020408163,1504.895,20.1004488996246,24.679815466995976,1.136156,2000,14453.411,419.0
12523,Benin,Manta,10.324833,1.117111,101,0.38613861386138615,3088.995,25.493404970467278,32.41747125686658,0.0,1985,118707.157,235.0
1751,Benin,Location #11343,6.649166,2.548761,67,0.3880597014925373,4309.19,4.65256181016541,14.836389412878138,2.303893,1717,37253.282,63.0
1997,Benin,Location #9949,6.783343,2.049168,80,0.3875,2455.355,9.326339085914176,13.158050870742688,2.265242,1717,49370.758,15.0
1838,Benin,Allada,6.744621,2.219136,70,0.38571428571428573,2460.83,10.378771746659478,21.96023144583626,5.401092,1711,30832.565,116.0
12144,Benin,Kalalé,10.432516,3.205198,407,0.3882063882063882,13158.98,50.071034213519525,24.561330382597273,9.550358,2020,278436.1,339.0
8037,Benin,Location #5879,9.330061,1.676305,160,0.3875,4910.71,14.254531488522458,37.0926565630154,12.139196,1954,32626.648,402.0
2976,Benin,Location #2630,6.830015,2.014367,433,0.38799076212471134,13464.485,12.206163319140256,18.387252633157082,3.789937,1725,66988.692,30.0
10602,Benin,Kalalé,10.109274,3.025636,534,0.38764044943820225,17033.82,34.72010097331901,27.918483101512848,5.261752,1995,258519.458,366.0
14862,Benin,Sonsoro,11.074767,2.795705,75,0.38666666666666666,2296.945,10.582584178580921,15.296888987712695,2.39836,2063,24446.905,317.0
8035,Benin,Tchaourou,9.331391,2.940338,39,0.38461538461538464,1346.1200000000001,9.354265709393614,38.06980774160695,23.328199,1877,5965.617,359.0
5205,Benin,Lègbaholi,7.418671,2.092638,72,0.3888888888888889,2849.92,2.2962793055005277,26.99923205540201,2.159895,1764,31401.488,125.0
5522,Benin,Kétou,7.441459,2.716963,129,0.3875968992248062,4908.5199999999995,6.764754832849495,38.788977506798304,1.67869,1734,40875.651,232.0
4156,Benin,Aplahoué,6.99917,1.698178,851,0.38777908343125733,28526.940000000002,4.3008454218289165,6.437383731006921,2.57811,1775,173432.313,219.0
16073,Benin,Arbonga,11.413244,2.430331,67,0.3880597014925373,2059.33,13.018477132091876,13.43050511189741,2.907181,2076,38874.746,314.0
14352,Benin,Waranzi,10.934518,3.450769,64,0.390625,1980.125,57.42248761308774,25.26672413784254,1.013529,2054,50990.745,336.0
16539,Benin,Location #8734,11.561064,2.53204,95,0.3894736842105263,3252.88,31.042835595665583,31.956299218941332,1.06902,2079,35734.04,274.0
11853,Benin,Dipoli,10.399734,0.990284,235,0.3872340425531915,7207.655,35.74459843249236,48.33989408978644,9.040935,1987,156761.508,213.0
795,Benin,Lokossa,6.679463,1.691606,345,0.3884057971014493,11245.65,4.794664778242651,2.732471099271914,0.0,1733,54887.191,16.0
10425,Benin,BOWO,10.041035,3.061469,36,0.3888888888888889,1108.87,36.31444078818168,20.00575118950313,12.376993,1992,37526.813,409.0
16762,Benin,Malanville,11.679142,3.205641,54,0.3888888888888889,1663.305,0.19413559533682068,27.079224474641965,0.445316,2087,30711.474,224.0
8320,Benin,Parakou,9.406299,2.578058,134,0.3880597014925373,5395.43,2.8500825976590436,8.047279045719181,4.306285,1908,61907.915,345.0
5457,Benin,Agouna,7.536865,1.794042,698,0.38825214899713467,21944.895,30.513757206364726,49.177160264421104,5.410181,1812,102355.78,197.0
12842,Benin,Location #1235,10.485371,1.418479,1010,0.38811881188118813,32002.835,10.939856589297928,28.4060301848233,0.0,2017,287868.008,414.0
11645,Benin,Location #5261,10.217686,1.015718,186,0.3870967741935484,5702.76,39.818391618368096,41.60433097512661,9.788066,1975,162532.221,182.0
1980,Benin,Location #2976,6.781179,2.303766,376,0.3882978723404255,12360.359999999999,10.986606446725826,31.98741009604404,3.86972,1696,233093.061,41.0
14235,Benin,Kouandé,10.773033,1.74312,28,0.39285714285714285,871.255,55.27489001997712,71.40486638682836,15.426843,2047,25662.997,482.0
632,Benin,Location #177,6.497366,2.45518,6629,0.38799215567958967,224441.05500000002,12.673766926018473,13.872307188229716,5.667993,1791,691194.623,2.0
971,Benin,Adjohoun,6.703001,2.49379,54,0.3888888888888889,2295.4849999999997,0.49572367662372574,17.539062586271797,0.0,1709,36081.369,73.0
10071,Benin,Ita-Ogou,6.907136,2.666698,90,0.3888888888888889,3574.8100000000004,4.6006206919577295,18.61823417999143,4.285053,1697,81284.823,107.0
930,Benin,Gbékandji,6.696154,2.559235,152,0.3881578947368421,5627.569999999999,1.8504474194717484,10.85686354092104,0.0,1707,69736.091,80.0
9427,Benin,Copargo,9.871433,1.603145,39,0.38461538461538464,1188.075,5.993584310658212,20.52525895590193,5.588969,2002,12298.873,455.0
12773,Benin,Location #10471,10.479883,1.104422,75,0.38666666666666666,2296.945,21.180313306786605,42.53962385483486,3.073416,1995,39987.738,244.0
6706,Benin,Location #8126,8.223345,2.327568,106,0.3867924528301887,3247.405,25.115450114357824,30.611451365128385,7.928193,1793,13414.055,144.0
13738,Benin,Location #3553,10.761553,1.030085,302,0.38741721854304634,9911.575,11.093301364336094,71.53635187165368,11.930535,2025,281930.407,190.0
12612,Benin,Takotiéta,10.327868,1.047685,28,0.39285714285714285,871.255,32.636877553831155,39.856660686263744,6.814652,1988,27096.766,189.0
12112,Benin,Kpessara,10.431162,2.832866,206,0.3883495145631068,6494.445,9.702670969198413,31.395094859100666,1.27728,2015,90650.085,300.0
4792,Benin,Kétou,7.268896,2.714084,142,0.3873239436619718,5633.045000000001,7.645952371500453,20.310341838583344,8.641249,1711,39854.416,96.0
13273,Benin,Location #4407,10.600399,1.333157,229,0.388646288209607,7049.245,6.610794471262388,41.87412951185268,2.792144,2043,67944.335,536.0
15023,Benin,Location #15829,11.121875,2.41816,39,0.38461538461538464,1188.075,18.981516680199228,18.846942516453403,12.782212,2056,6762.099,267.0
12831,Benin,Location #5676,10.483195,1.156959,168,0.3869047619047619,5306.37,15.483451553767386,38.609989860969165,2.449043,1992,180355.064,238.0
8952,Benin,Location #14634,9.680199,2.636813,46,0.391304347826087,1425.69,3.4428479214864263,38.882432531024264,4.244318,1941,45530.742,364.0
11979,Benin,Natitingou,10.396724,1.388865,28,0.39285714285714285,871.255,4.960381565051066,18.831070605265413,2.55171,2011,12760.606,463.0
12108,Benin,Kountori,10.430664,0.918894,67,0.3880597014925373,2059.33,42.101988591927416,56.9606648414389,4.904422,1990,48669.068,180.0
5057,Benin,Mougnon,7.241115,2.01339,20117,0.31351593179897597,607126.0349999999,1.8715963391132224,6.319703263007615,0.0,1765,5140856.138,254.0
9398,Benin,Location #8458,9.864592,1.706395,101,0.38613861386138615,3247.0400000000004,15.136662708828027,21.408716361403993,0.0,1998,41292.057,425.0
5058,Benin,Location #455,7.252248,2.378075,2644,0.3880484114977307,115182.31999999999,0.581849942736496,33.01499796297089,2.876915,1747,816962.025,115.0
12436,Benin,Péonga,10.329689,3.267266,98,0.3877551020408163,3009.79,57.98069589978157,12.800071506451568,0.310878,2014,23685.728,365.0
6306,Benin,Savalou,7.861236,2.057307,31,0.3870967741935484,950.46,14.129160687966355,14.949496129175971,4.312764,1799,11984.147,138.0
11148,Benin,Gah-Baka,10.180295,2.407409,49,0.3877551020408163,1504.895,27.26532581368211,17.27591799548221,2.026436,2015,12493.782,389.0
5175,Benin,Location #7917,7.412029,1.848499,108,0.3888888888888889,3326.61,21.124773163638004,34.548107313532405,1.386106,1793,24850.222,168.0
5278,Benin,Kétou,7.395622,2.670446,160,0.3875,8424.93,3.3465356572595906,32.992204803822936,0.0,1731,79163.58,209.0
9325,Benin,Djougou,9.82811,1.698039,93,0.3870967741935484,3009.4249999999997,12.719332569456911,17.24694963894354,2.915541,1997,61756.657,445.0
6346,Benin,Location #1829,7.835719,2.434942,650,0.38769230769230767,20591.84,14.334633897133367,28.569644308318455,7.802358,1762,86983.596,127.0
14931,Benin,Touko,11.088026,2.838833,88,0.38636363636363635,2692.9700000000003,7.620554589512504,10.365039848514549,2.401903,2065,33783.217,303.0
2044,Benin,Bopa,6.79423,1.940184,57,0.38596491228070173,1742.51,5.142574884910496,17.876688751513797,9.323639,1723,19447.785,77.0
11728,Benin,Kalalé,10.363836,3.189021,67,0.3880597014925373,2059.33,49.119257284575305,22.130466142025313,1.950617,2008,31618.186,304.0
2853,Benin,Sakété,6.818313,2.701476,162,0.3888888888888889,6254.275000000001,7.29690502525122,10.328656504938465,9.287117,1692,74593.359,110.0
14460,Benin,Borodarou,10.983488,2.910652,62,0.3870967741935484,2058.965,2.581990528156162,15.558824426204245,3.961414,2052,4662.99,269.0
15161,Benin,Location #16754,11.104997,2.423933,28,0.39285714285714285,871.255,20.52504861611261,20.689499865912975,14.655453,2055,16757.022,270.0
1212,Benin,Kotacomè,6.568567,1.710671,162,0.3888888888888889,6595.1849999999995,0.1019509133342833,11.17431825720594,3.07849,1715,56790.615,10.0
5589,Benin,Dassa-Zoumé,7.582146,2.351405,121,0.3884297520661157,3722.6349999999998,16.83595204631049,30.563399531568617,16.722334,1755,24306.573,98.0
8181,Benin,Location #11519,9.462696,2.582813,67,0.3880597014925373,2059.33,3.4405094920246446,14.365644404283085,4.706459,1915,30987.489,364.0
8051,Benin,Tchaourou,9.338337,2.133801,5678,0.3879887284255019,190063.895,0.4985604417960774,44.97542628893002,0.0,1926,1484866.472,329.0
10235,Benin,Location #8929,9.968859,1.486241,93,0.3870967741935484,2851.38,2.4253000094089248,26.609266938449558,4.392146,1997,29312.918,400.0
11245,Benin,Boukombé,10.235563,1.016481,82,0.3902439024390244,2534.56,39.21755229434381,41.62957205391229,10.372128,1978,63900.561,191.0
9908,Benin,Location #2891,6.913218,1.795838,389,0.38817480719794345,13559.02,8.71356874343916,12.84060014671022,5.489101,1762,143048.106,78.0
16560,Benin,Location #10483,11.556429,2.594788,75,0.38666666666666666,2296.945,32.81841328716762,34.59287331198227,7.702633,2080,21940.094,271.0
14037,Benin,Location #17117,10.887572,2.227548,18,0.3888888888888889,554.435,50.814016152876,49.77127492469076,5.593644,2047,17541.779,320.0
7780,Benin,Tchaourou,9.221727,2.568816,199,0.32663316582914576,6273.255,1.5521960774223968,12.011112591921572,0.223637,1887,155690.452,364.0
12760,Benin,Location #8332,10.493737,1.102661,103,0.3883495145631068,3168.2,20.79918336539436,43.785387051358,1.957804,1997,28459.673,225.0
14786,Benin,Sonsoro,11.059732,2.781561,103,0.3883495145631068,3168.2,12.644762669811895,17.430609362041796,4.157614,2062,15815.024,303.0
7003,Benin,Ouèssè,8.644246,2.565057,119,0.3865546218487395,3643.43,2.079537289207983,23.45431136117316,2.806793,1813,32602.189,333.0
598,Benin,Location #8777,6.485126,2.082937,95,0.3894736842105263,3246.6749999999997,12.16467498301678,20.491261922238312,4.276249,1727,18224.272,39.0
3951,Benin,Location #6609,7.073889,2.330844,137,0.38686131386861317,4197.865,15.850134367998255,30.360305077235825,3.226966,1731,27009.057,20.0
13648,Benin,Materi,10.72516,1.17465,119,0.3865546218487395,3643.43,0.7436843354082531,60.38422461657194,3.095442,2019,75717.104,211.0
5977,Benin,Dassa-Zoumé,7.644023,2.396968,80,0.3875,2455.355,19.22038973055817,29.508112392270856,12.285714,1756,17462.951,115.0
11761,Benin,Péonga,10.345515,3.283218,260,0.38846153846153847,7999.705000000001,59.41367450427684,11.981425178980166,0.991007,2017,84347.714,368.0
1754,Benin,Location #4804,6.64966,2.236738,206,0.3883495145631068,6494.445,0.0,21.81087440567868,0.974991,1696,134368.648,90.0
2670,Benin,Location #7705,6.851892,2.194131,113,0.3893805309734513,3485.02,22.542746040177324,26.88919312964929,2.478623,1733,55514.687,154.0
15790,Benin,Location #13177,11.31291,2.288841,54,0.3888888888888889,1663.305,16.46048316171628,15.073111117891354,4.513973,2070,20418.001,291.0
14197,Benin,Location #14033,10.844089,0.955976,52,0.38461538461538464,1584.1,12.985241835869006,83.84811453007684,14.678626,2026,35891.148,166.0
941,Benin,Location #6136,6.697377,2.246706,152,0.3881578947368421,4831.14,4.45324218622559,23.296985622661847,0.492604,1701,30373.965,105.0
13415,Benin,Bâbô,10.66796,3.634603,54,0.3888888888888889,1663.305,87.6913350612136,27.520469340534397,7.399538,2032,28272.369,318.0
71,Benin,Hio Houta,6.335526,2.161575,101,0.38613861386138615,3569.335,18.248076388667833,23.252982720050284,4.448714,1856,66543.406,0.0
13263,Benin,Kalalé,10.595392,3.808068,4517,0.2762895727252601,116009.775,107.59286776969385,37.177622155139176,0.0,2036,843037.087,323.0
2624,Benin,Dogbo,6.847221,1.783892,1523,0.38804990151017726,53497.685,2.2797118653796637,15.242073778577922,3.121989,1753,271952.87,83.0
10622,Benin,Nikki,10.101565,3.449744,46,0.391304347826087,1425.69,77.73420989718484,21.422544580371127,10.800661,1990,57065.629,361.0
8081,Benin,Partago,9.342268,1.470344,52,0.38461538461538464,1584.1,16.085244249417983,40.11381221831439,0.995371,1964,14911.476,422.0
10614,Benin,Location #13480,10.111283,1.367526,54,0.3888888888888889,1663.305,6.612055921063371,10.03053047136466,5.912643,1993,14498.877,336.0
4020,Benin,Location #7601,7.025176,1.855176,116,0.3879310344827586,3564.2250000000004,1.6541827506837754,6.31176659197199,3.224744,1766,19363.814,128.0
9301,Benin,Copargo,9.835863,1.572586,173,0.3872832369942196,5464.78,0.9550910159289862,17.414473126736056,2.100581,2004,47011.164,472.0
11307,Benin,Kalalé,10.292473,3.131021,139,0.38848920863309355,4277.07,43.675400533639255,26.403106098790264,1.022933,2004,59508.394,314.0
6070,Benin,Agbohougoton,7.341359,2.065392,193,0.38860103626943004,6414.51,0.7975182514909583,18.394460097883545,0.995933,1768,29322.923,210.0
8414,Benin,Partago,9.506417,1.923291,121,0.3884297520661157,3880.68,1.539744738617713,35.3127657917566,2.267615,1964,34729.057,395.0
5076,Benin,Houndossodégon,7.36757,2.115357,77,0.38961038961038963,2856.4899999999993,4.504656940857677,21.710004307400887,4.134222,1759,67343.406,185.0
8362,Benin,Sèmèrè II,9.495134,1.415928,44,0.38636363636363635,1346.4850000000001,0.1606230338553369,30.817904536498787,2.404042,1973,21937.011,373.0
1254,Benin,Location #4598,6.53452,2.030401,217,0.3870967741935484,6811.265,11.765483115263248,14.348731179834756,2.596639,1752,26475.775,53.0
4778,Benin,Za-Tanta,7.267348,2.194111,59,0.3898305084745763,1821.715,8.63609438359866,16.708078386083226,6.68534,1763,6141.612,146.0
12782,Benin,Location #12031,10.472547,1.238909,62,0.3870967741935484,1900.92,7.504940551040232,32.31954968212147,5.731302,2025,30825.879,487.0
9290,Benin,Location #17134,9.820518,1.867222,18,0.3888888888888889,554.435,24.52573331466835,28.743489173026155,1.01184,1986,32369.375,378.0
14653,Benin,Location #13441,11.043004,2.790407,54,0.3888888888888889,1663.305,11.608825844120025,17.364749009022745,5.900409,2062,19871.239,346.0
15110,Benin,Goumori,11.143955,2.207954,67,0.3880597014925373,2059.33,30.22630457779935,28.77098001641256,5.412157,2061,57754.7,310.0
12500,Benin,Konarou,10.319478,2.877581,44,0.38636363636363635,1346.4850000000001,15.903366329615155,27.020536160471192,13.357965,2010,23282.99,321.0
1433,Benin,Tori-Bossito,6.577514,2.07304,170,0.38823529411764707,5701.665,4.91161234703583,10.353747803545886,5.65712,1723,51658.606,70.0
5647,Benin,Location #6318,7.598283,1.873802,144,0.3888888888888889,4435.48,23.91471499436948,39.90209770641411,16.212305,1805,35717.881,179.0
7094,Benin,Tchaourou,8.821768,2.515727,240,0.3875,8946.515,8.280519469691258,10.593565370668651,9.265553,1831,58759.779,306.0
3090,Benin,Bopa,6.713094,1.973131,131,0.3893129770992366,4039.455,1.170883736040629,8.815290826913834,6.108372,1710,12263.385,22.0
12678,Benin,Nikki,10.121499,3.374466,572,0.3881118881118881,18228.1,71.55187649734314,17.286322364743025,2.50961,1989,275601.497,333.0
15055,Benin,Kandi,11.141566,2.982507,121,0.3884297520661157,3880.68,1.570896024616904,6.039028881141198,3.007611,2068,102203.807,317.0
9923,Benin,Iloutan,6.915041,2.631745,85,0.38823529411764707,3087.9,0.7175350442462286,19.58928629187405,0.412122,1695,34477.331,130.0
3249,Benin,Sakété,6.725568,2.630325,46,0.391304347826087,1741.7800000000002,0.0,2.4146384321107517,0.156714,1694,40168.895,58.0
15404,Benin,Ounet,11.206557,2.477275,59,0.3898305084745763,1821.715,7.941305562600181,10.789682314881683,10.605925,2065,28338.651,294.0
154,Benin,Gomè,6.363455,1.991367,98,0.3877551020408163,3167.835,28.92095599924859,12.633996368257591,2.763928,1817,50105.704,20.0
4388,Benin,Bohicon,7.162363,2.197334,376,0.3882978723404255,12366.565,2.673448621648251,13.50071687933934,4.310632,1757,106068.686,79.0
6528,Benin,Savalou,8.082828,1.638624,1059,0.3881019830028329,36699.655,65.49986594885439,66.88681813477493,0.0,1858,274666.778,276.0
10145,Benin,Ouègamè,6.927906,1.748802,351,0.38746438746438744,11726.355000000001,4.8940593322348525,7.57780805834542,2.933736,1765,74172.639,137.0
5174,Benin,Daanon Kpota,7.412108,2.047194,186,0.3870967741935484,5702.76,2.507539920275252,26.3995177142995,2.663744,1769,16641.127,152.0
13157,Benin,Location #8271,10.585556,1.006207,103,0.3883495145631068,3168.2,24.64304200155646,58.37098916865164,9.785696,2011,82186.496,218.0
12121,Benin,Kalalé,10.426062,3.267518,348,0.3879310344827586,10850.720000000001,57.05435509747747,19.5532055207536,9.107867,2021,271861.853,348.0
9432,Benin,Location #12749,9.873254,1.45253,57,0.38596491228070173,1742.51,9.510766724906542,28.055658502332577,7.487099,1988,18030.788,389.0
14259,Benin,Location #1628,10.779063,0.943626,742,0.3881401617250674,22969.085,17.718392997282134,78.37171421710818,18.636606,2024,504273.98,177.0
11093,Benin,Location #9867,10.171999,2.835003,80,0.3875,2455.355,13.824816592238706,19.53526636271652,1.26299,2003,42087.978,370.0
3510,Benin,Aplahoué,6.986275,1.713343,121,0.3884297520661157,4038.725,2.415519132172826,6.050555860903699,0.618153,1773,30796.049,218.0
3949,Benin,Location #580,7.07447,2.21164,2137,0.3879270004679457,67260.01,12.408648359793306,18.48169085048249,1.47711,1748,367057.341,25.0
14397,Benin,Gbéssaka,10.957888,3.404722,64,0.390625,1980.125,51.750692332430525,30.59567925941594,0.064954,2052,43112.996,331.0
15354,Benin,Kongou,11.202689,2.923217,67,0.3880597014925373,2059.33,6.256740526676098,8.753263456205417,3.879131,2062,14449.154,250.0
14437,Benin,Gbèssarè,10.986343,3.732149,34,0.38235294117647056,1029.665,82.4630331656488,9.778273139528123,3.081046,2047,10913.955,272.0
12187,Benin,Manta,10.411718,1.089466,294,0.3877551020408163,9029.369999999999,24.93860444106602,39.23805668050678,4.419153,1996,343485.837,264.0
7457,Benin,Tchaourou,9.149466,3.064462,34,0.38235294117647056,1029.665,32.319102196988986,55.47273174455264,45.90174,1869,24211.386,419.0
5427,Benin,Location #4023,7.52039,2.236594,255,0.38823529411764707,7841.295,11.18471626157713,31.35893809706377,11.13617,1763,20196.129,108.0
12505,Benin,Kalalé,10.322404,3.136021,77,0.38961038961038963,2376.15,43.82094000068581,26.289718404532543,0.030581,2006,51745.421,334.0
12111,Benin,Location #15492,10.431265,1.370975,41,0.3902439024390244,1267.28,4.2888763962391225,22.856856094755287,0.535479,2012,38630.544,413.0
14934,Benin,Toura,11.087285,2.357313,80,0.3875,2613.4,24.64586423489607,23.736975184844333,11.022917,2057,43715.06,281.0
4541,Benin,Location #3452,7.140672,2.455188,312,0.38782051282051283,12611.48,8.306227038752363,20.99594072323939,0.656415,1737,187689.015,32.0
3897,Benin,Dèmè,7.06693,2.175434,2191,0.3879507074395253,73227.76,12.36460159074692,15.961138399523298,2.465854,1750,420222.8,34.0
