id;X_deg;Y_deg;Pop2040;Households;Tier;TotalEnergyPerCell;FinalElecCode2040;MinimumOverallLCOE2040;Least_Cost_Option
4089;1.7546;6.9897;2447.9008;419.6000;4;393132.8608;1.0000;0.0100;Grid Extension
11569;1.1293;10.2606;375.7026;64.4000;4;60337.8366;5.0000;0.2932;Mini-grid
12969;1.4606;10.5580;339.5325;58.2000;4;54528.9144;3.0000;0.2948;Solar Home System (SHS)
3016;1.7241;6.8359;3654.3495;626.4000;4;586888.5224;1.0000;0.0100;Grid Extension
9983;1.9480;6.8880;78.1741;13.4000;4;12554.7672;3.0000;0.3416;Solar Home System (SHS)
14124;2.4374;10.8712;32.6698;5.6000;4;5246.7684;3.0000;0.2913;Solar Home System (SHS)
8044;3.0667;9.3340;228.6885;39.2000;4;36727.3788;3.0000;0.3145;Solar Home System (SHS)
11989;1.0528;10.3981;84.0080;14.4000;4;13491.6902;3.0000;0.2976;Solar Home System (SHS)
12668;2.7447;10.1194;53.6718;9.2000;4;8619.6909;3.0000;0.2979;Solar Home System (SHS)
3359;2.5854;6.7359;26.8359;4.6000;4;4309.8455;1.0000;0.0100;Grid Extension
7028;1.6355;8.6601;4180.5664;716.6000;4;671398.9706;1.0000;0.2004;Grid Extension
16104;2.7390;11.4026;87.5084;15.0000;4;14053.8439;3.0000;0.2873;Solar Home System (SHS)
6917;2.2965;7.9949;5385.8484;923.2000;4;864967.2476;1.0000;0.1000;Grid Extension
16256;3.0855;11.4467;99.1762;17.0000;4;15927.6898;1.0000;0.0100;Grid Extension
5790;2.7043;7.6898;51.3382;8.8000;4;8244.9218;3.0000;0.3435;Solar Home System (SHS)
16424;2.5274;11.5093;26.8359;4.6000;4;4309.8455;3.0000;0.2859;Solar Home System (SHS)
2854;2.4719;6.8211;20229.6012;3467.6000;4;3248873.9469;1.0000;0.2135;Grid Extension
5178;2.0292;7.4138;213.5204;36.6000;4;34291.3792;3.0000;0.3356;Solar Home System (SHS)
8609;2.6830;9.5876;81.6745;14.0000;4;13116.9210;3.0000;0.3083;Solar Home System (SHS)
417;1.9874;6.4168;264.8587;45.4000;4;42536.3010;3.0000;0.3330;Solar Home System (SHS)
3244;2.3416;6.7239;322.0308;55.2000;4;51718.1457;5.0000;0.3277;Mini-grid
1011;2.2184;6.6657;402.5385;69.0000;4;64647.6821;1.0000;0.0100;Grid Extension
14050;1.0054;10.8827;745.5713;127.8000;4;119738.7503;5.0000;0.2703;Mini-grid
1203;2.0879;6.5657;78.1741;13.4000;4;12554.7672;3.0000;0.3465;Solar Home System (SHS)
14582;2.7921;11.0100;159.8486;27.4000;4;25671.6882;3.0000;0.2884;Solar Home System (SHS)
1573;1.9518;6.6115;288.1942;49.4000;4;46283.9927;5.0000;0.3318;Mini-grid
3424;2.2172;6.7422;53.6718;9.2000;4;8619.6909;3.0000;0.3474;Solar Home System (SHS)
4031;2.7076;7.0367;4949.4733;848.4000;4;794885.4126;1.0000;0.1000;Grid Extension
6454;2.2511;7.9266;1202.9484;206.2000;4;193193.5079;1.0000;0.1000;Grid Extension
6531;2.1326;8.0877;152.8479;26.2000;4;24547.3807;3.0000;0.3280;Solar Home System (SHS)
17116;3.2064;9.9348;86884.1687;10303.0000;4;36786757.0239;1.0000;0.1474;Grid Extension
13097;1.2249;10.4997;366.3684;62.8000;4;58838.7599;5.0000;0.2872;Mini-grid
15281;2.7424;11.1740;171.5164;29.4000;4;27545.5341;1.0000;0.0100;Grid Extension
15204;2.4543;11.1148;135.3463;23.2000;4;21736.6119;3.0000;0.2891;Solar Home System (SHS)
3993;1.6472;7.0346;1515.6449;259.8000;4;243412.5768;1.0000;0.1995;Grid Extension
14721;2.3556;11.0231;47.8379;8.2000;4;7682.7680;3.0000;0.2898;Solar Home System (SHS)
9404;3.2725;9.8675;89.8419;15.4000;4;14428.6131;3.0000;0.3000;Solar Home System (SHS)
11248;2.8447;10.2351;117.8446;20.2000;4;18925.8432;3.0000;0.2957;Solar Home System (SHS)
3905;1.8391;7.0559;665.0636;114.0000;4;106809.2139;1.0000;0.0100;Grid Extension
10973;1.0374;10.1977;354.7006;60.8000;4;56964.9141;3.0000;0.3011;Solar Home System (SHS)
2298;2.7235;6.7708;613.7254;105.2000;4;98564.2921;1.0000;0.1000;Grid Extension
12817;1.6374;10.4723;2251.8820;386.0000;4;361652.2504;5.0000;0.2359;Mini-grid
5312;2.1681;7.4456;72.3403;12.4000;4;11617.8443;3.0000;0.3396;Solar Home System (SHS)
11699;1.5931;10.3609;53.6718;9.2000;4;8619.6909;3.0000;0.2906;Solar Home System (SHS)
3406;1.9754;6.7393;162.1822;27.8000;4;26046.4574;1.0000;0.0100;Grid Extension
13194;2.7335;10.6187;147.0141;25.2000;4;23610.4578;3.0000;0.2910;Solar Home System (SHS)
85;2.0272;6.3316;95.6758;16.4000;4;15365.5360;3.0000;0.3206;Solar Home System (SHS)
2562;1.7133;6.8412;493.5472;84.6000;4;79263.6798;1.0000;0.0100;Grid Extension
4787;1.8948;7.2646;715.2351;122.6000;4;114866.7510;5.0000;0.2726;Mini-grid
8525;1.5468;9.5435;463.2110;79.4000;4;74391.6805;5.0000;0.2726;Mini-grid
9269;1.5232;9.8133;123.6785;21.2000;4;19862.7661;3.0000;0.2976;Solar Home System (SHS)
9284;2.9897;9.8174;1561.1493;267.6000;4;250720.5757;5.0000;0.2422;Mini-grid
13164;2.8343;10.6053;57.1721;9.8000;4;9181.8447;3.0000;0.2928;Solar Home System (SHS)
6631;1.8264;8.1360;159.8486;27.4000;4;25671.6882;3.0000;0.3242;Solar Home System (SHS)
6310;1.7187;7.8530;138.8466;23.8000;4;22298.7657;3.0000;0.3232;Solar Home System (SHS)
12818;0.8132;10.4823;39.6705;6.8000;4;6371.0759;3.0000;0.2975;Solar Home System (SHS)
14151;2.9112;10.8742;47.8379;8.2000;4;7682.7680;3.0000;0.2906;Solar Home System (SHS)
5710;1.7532;7.6334;93.3423;16.0000;4;14990.7669;3.0000;0.3269;Solar Home System (SHS)
16105;2.6699;11.4018;159.8486;27.4000;4;25671.6882;3.0000;0.2868;Solar Home System (SHS)
8420;2.6132;9.5082;74.6738;12.8000;4;11992.6135;3.0000;0.3092;Solar Home System (SHS)
2572;1.9666;6.8400;126.0121;21.6000;4;20237.5353;3.0000;0.3435;Solar Home System (SHS)
1359;1.9151;6.5321;8399.6366;1439.8000;4;1348981.6325;1.0000;0.1000;Grid Extension
12561;1.2963;10.3128;95.6758;16.4000;4;15365.5360;3.0000;0.2955;Solar Home System (SHS)
16852;3.3386;11.8292;129.5124;22.2000;4;20799.6890;1.0000;0.0100;Grid Extension
4353;1.8558;7.1481;72.3403;12.4000;4;11617.8443;3.0000;0.3392;Solar Home System (SHS)
9114;1.5841;9.7751;51.3382;8.8000;4;8244.9218;3.0000;0.2967;Solar Home System (SHS)
16135;2.7872;11.3589;108.5104;18.6000;4;17426.7665;3.0000;0.2873;Solar Home System (SHS)
12996;0.9955;10.5387;99.1762;17.0000;4;15927.6898;3.0000;0.2960;Solar Home System (SHS)
2048;1.9235;6.7951;180.8506;31.0000;4;29044.6108;3.0000;0.3447;Solar Home System (SHS)
5693;1.6674;7.6412;81.6745;14.0000;4;13116.9210;3.0000;0.3248;Solar Home System (SHS)
4359;1.9423;7.1516;74.6738;12.8000;4;11992.6135;3.0000;0.3386;Solar Home System (SHS)
6384;2.0100;7.9280;53.6718;9.2000;4;8619.6909;3.0000;0.3275;Solar Home System (SHS)
6143;2.3905;7.0975;295.1949;50.6000;4;47408.3002;5.0000;0.3265;Mini-grid
10529;1.5235;10.0740;74.6738;12.8000;4;11992.6135;3.0000;0.2970;Solar Home System (SHS)
4656;2.5748;7.2931;243.8567;41.8000;4;39163.3784;3.0000;0.3441;Solar Home System (SHS)
1068;1.9249;6.6720;114.3443;19.6000;4;18363.6894;1.0000;0.0100;Grid Extension
2542;2.4591;6.8371;89.8419;15.4000;4;14428.6131;3.0000;0.3496;Solar Home System (SHS)
2927;2.3605;6.8248;225.1882;38.6000;4;36165.2250;3.0000;0.3492;Solar Home System (SHS)
16263;2.7036;11.4535;102.6765;17.6000;4;16489.8435;3.0000;0.2868;Solar Home System (SHS)
10414;3.0691;10.0381;78.1741;13.4000;4;12554.7672;3.0000;0.2982;Solar Home System (SHS)
7108;2.5614;8.8459;577.5552;99.0000;4;92755.3699;1.0000;0.1000;Grid Extension
2062;2.1183;6.7970;138.8466;23.8000;4;22298.7657;3.0000;0.3445;Solar Home System (SHS)
16137;2.5981;11.3593;131.8459;22.6000;4;21174.4582;3.0000;0.2868;Solar Home System (SHS)
13552;1.3473;10.5685;152.8479;26.2000;4;24547.3807;3.0000;0.2922;Solar Home System (SHS)
2629;1.9527;6.8457;162.1822;27.8000;4;26046.4574;3.0000;0.3431;Solar Home System (SHS)
14073;3.3126;10.9037;36.1701;6.2000;4;5808.9222;3.0000;0.2913;Solar Home System (SHS)
13067;3.7147;10.5065;95.6758;16.4000;4;15365.5360;3.0000;0.2935;Solar Home System (SHS)
15321;2.3731;11.1957;57.1721;9.8000;4;9181.8447;3.0000;0.2874;Solar Home System (SHS)
14871;3.6086;11.0925;141.1802;24.2000;4;22673.5349;3.0000;0.2898;Solar Home System (SHS)
10256;1.4388;9.9723;95.6758;16.4000;4;15365.5360;3.0000;0.2985;Solar Home System (SHS)
597;1.9365;6.4847;196.0187;33.6000;4;31480.6104;3.0000;0.3410;Solar Home System (SHS)
13209;0.9093;10.6255;53.6718;9.2000;4;8619.6909;3.0000;0.2961;Solar Home System (SHS)
5608;1.7363;7.5918;201.8526;34.6000;4;32417.5333;3.0000;0.3264;Solar Home System (SHS)
13253;1.3372;10.5963;333.6986;57.2000;4;53591.9915;5.0000;0.2823;Mini-grid
8844;2.6262;9.4895;8796.3412;1507.8000;4;1412692.3916;1.0000;0.1000;Grid Extension
5201;2.7170;7.4193;180.8506;31.0000;4;29044.6108;3.0000;0.3433;Solar Home System (SHS)
556;1.9094;6.4732;68.8399;11.8000;4;11055.6906;3.0000;0.3418;Solar Home System (SHS)
4615;2.1398;7.2741;68.8399;11.8000;4;11055.6906;3.0000;0.3363;Solar Home System (SHS)
2333;2.1205;6.7731;196.0187;33.6000;4;31480.6104;3.0000;0.3451;Solar Home System (SHS)
11338;2.1357;10.2992;171.5164;29.4000;4;27545.5341;3.0000;0.2951;Solar Home System (SHS)
84;2.0862;6.3332;95.6758;16.4000;4;15365.5360;3.0000;0.3199;Solar Home System (SHS)
6105;1.7271;7.0903;387.3704;66.4000;4;62211.6825;5.0000;0.2955;Mini-grid
17155;1.7842;9.9451;57.1721;9.8000;4;9181.8447;3.0000;0.2973;Solar Home System (SHS)
15557;2.3735;11.2561;32.6698;5.6000;4;5246.7684;3.0000;0.2866;Solar Home System (SHS)
8905;3.1969;9.7157;138.8466;23.8000;4;22298.7657;3.0000;0.3032;Solar Home System (SHS)
16192;2.8642;11.1607;60.6725;10.4000;4;9743.9985;1.0000;0.0100;Grid Extension
7654;1.6347;9.2367;95.6758;16.4000;4;15365.5360;3.0000;0.3057;Solar Home System (SHS)
13593;1.0872;10.5759;72.3403;12.4000;4;11617.8443;3.0000;0.2963;Solar Home System (SHS)
14600;2.0622;11.0154;138.8466;23.8000;4;22298.7657;3.0000;0.2898;Solar Home System (SHS)
1619;2.3311;6.6191;47.8379;8.2000;4;7682.7680;3.0000;0.3510;Solar Home System (SHS)
15462;3.5385;11.2261;78.1741;13.4000;4;12554.7672;3.0000;0.2891;Solar Home System (SHS)
3407;2.2087;6.7396;177.3503;30.4000;4;28482.4570;3.0000;0.3476;Solar Home System (SHS)
7184;2.7204;8.9571;72.3403;12.4000;4;11617.8443;3.0000;0.3235;Solar Home System (SHS)
2932;1.8489;6.8252;1801.5056;308.8000;4;289321.8003;1.0000;0.2586;Grid Extension
306;2.0097;6.4282;339.5325;58.2000;4;54528.9144;5.0000;0.3146;Mini-grid
6994;2.5248;8.6614;36.1701;6.2000;4;5808.9222;3.0000;0.3285;Solar Home System (SHS)
15108;3.4070;11.1457;165.6825;28.4000;4;26608.6112;3.0000;0.2881;Solar Home System (SHS)
16568;3.4884;11.5429;78.1741;13.4000;4;12554.7672;3.0000;0.2859;Solar Home System (SHS)
15327;2.9308;11.2045;120.1782;20.6000;4;19300.6123;3.0000;0.2881;Solar Home System (SHS)
10268;1.6411;9.9774;291.6946;50.0000;4;46846.1464;3.0000;0.2966;Solar Home System (SHS)
7582;2.9224;9.2035;39.6705;6.8000;4;6371.0759;3.0000;0.3194;Solar Home System (SHS)
51;1.9827;6.3060;165.6825;28.4000;4;26608.6112;3.0000;0.3176;Solar Home System (SHS)
8107;1.4132;9.4304;45.5044;7.8000;4;7307.9988;3.0000;0.3023;Solar Home System (SHS)
12342;3.0206;10.3773;123.6785;21.2000;4;19862.7661;3.0000;0.2960;Solar Home System (SHS)
12986;1.0633;10.5620;66.5064;11.4000;4;10680.9214;3.0000;0.2958;Solar Home System (SHS)
4075;2.6172;7.0418;105.0100;18.0000;4;16864.6127;3.0000;0.3480;Solar Home System (SHS)
10486;2.0644;10.0527;240.3563;41.2000;4;38601.2247;3.0000;0.2972;Solar Home System (SHS)
13879;0.8881;10.8464;463.2110;79.4000;4;74391.6805;1.0000;0.2801;Grid Extension
3968;2.7299;7.0339;102.6765;17.6000;4;16489.8435;3.0000;0.3517;Solar Home System (SHS)
11019;1.0601;10.1981;95.6758;16.4000;4;15365.5360;3.0000;0.3008;Solar Home System (SHS)
9689;1.9081;9.9073;207.6865;35.6000;4;33354.4563;3.0000;0.2987;Solar Home System (SHS)
4315;2.1930;7.1699;74.6738;12.8000;4;11992.6135;3.0000;0.3381;Solar Home System (SHS)
3778;1.9198;7.0220;15.1681;2.6000;4;2435.9996;3.0000;0.3386;Solar Home System (SHS)
8983;2.9087;9.6707;93.3423;16.0000;4;14990.7669;3.0000;0.3079;Solar Home System (SHS)
3373;2.5909;6.7369;89.8419;15.4000;4;14428.6131;1.0000;0.0100;Grid Extension
17002;2.7103;11.4271;42.0040;7.2000;4;6745.8451;3.0000;0.2870;Solar Home System (SHS)
15671;2.6025;11.2172;74.6738;12.8000;4;11992.6135;3.0000;0.2881;Solar Home System (SHS)
3864;1.6696;7.0531;3813.0313;653.6000;4;612372.8261;1.0000;0.2132;Grid Extension
12347;0.9825;10.3786;53.6718;9.2000;4;8619.6909;3.0000;0.3015;Solar Home System (SHS)
2060;2.2542;6.7957;126.0121;21.6000;4;20237.5353;3.0000;0.3474;Solar Home System (SHS)
2372;2.5159;6.8573;72.3403;12.4000;4;11617.8443;3.0000;0.3486;Solar Home System (SHS)
812;2.4813;6.6824;436.3751;74.8000;4;70081.8351;1.0000;0.1000;Grid Extension
5943;2.2575;7.7813;1298.6242;222.6000;4;208559.0439;1.0000;0.1000;Grid Extension
2526;2.3859;6.8835;141.1802;24.2000;4;22673.5349;3.0000;0.3508;Solar Home System (SHS)
7634;3.0955;9.1684;21.0020;3.6000;4;3372.9225;3.0000;0.3176;Solar Home System (SHS)
5905;2.1370;7.7926;74.6738;12.8000;4;11992.6135;3.0000;0.3315;Solar Home System (SHS)
16251;2.4369;11.4453;66.5064;11.4000;4;10680.9214;3.0000;0.2861;Solar Home System (SHS)
16860;3.4377;11.8441;72.3403;12.4000;4;11617.8443;3.0000;0.2849;Solar Home System (SHS)
7173;2.3947;8.9390;45.5044;7.8000;4;7307.9988;3.0000;0.3204;Solar Home System (SHS)
87;2.0666;6.3330;354.7006;60.8000;4;56964.9141;5.0000;0.3006;Mini-grid
1894;2.3016;6.7884;186.6845;32.0000;4;29981.5337;3.0000;0.3504;Solar Home System (SHS)
11702;1.0426;10.3621;53.6718;9.2000;4;8619.6909;3.0000;0.2984;Solar Home System (SHS)
13368;0.9496;10.6811;32.6698;5.6000;4;5246.7684;3.0000;0.2952;Solar Home System (SHS)
9160;1.5585;9.7786;110.8439;19.0000;4;17801.5356;3.0000;0.2970;Solar Home System (SHS)
4880;1.8511;7.2157;57.1721;9.8000;4;9181.8447;3.0000;0.3381;Solar Home System (SHS)
11578;3.2432;10.2621;78.1741;13.4000;4;12554.7672;3.0000;0.2960;Solar Home System (SHS)
1070;1.9102;6.6722;120.1782;20.6000;4;19300.6123;1.0000;0.1000;Grid Extension
12289;1.0570;10.3655;219.3543;37.6000;4;35228.3021;3.0000;0.2985;Solar Home System (SHS)
11341;0.9281;10.2723;51.3382;8.8000;4;8244.9218;3.0000;0.3002;Solar Home System (SHS)
4385;2.2318;7.1601;600.8908;103.0000;4;96503.0616;5.0000;0.2938;Mini-grid
9420;1.4993;9.8712;60.6725;10.4000;4;9743.9985;3.0000;0.2978;Solar Home System (SHS)
10292;3.0504;9.9905;57.1721;9.8000;4;9181.8447;3.0000;0.2996;Solar Home System (SHS)
13197;0.9627;10.6220;138.8466;23.8000;4;22298.7657;3.0000;0.2961;Solar Home System (SHS)
16095;2.5393;11.4006;68.8399;11.8000;4;11055.6906;3.0000;0.2859;Solar Home System (SHS)
16798;3.2828;11.7442;150.5144;25.8000;4;24172.6116;1.0000;0.0100;Grid Extension
3431;1.9663;6.7434;74.6738;12.8000;4;11992.6135;1.0000;0.0100;Grid Extension
520;2.5478;6.4835;5305.3407;909.4000;4;852037.7112;1.0000;0.2085;Grid Extension
655;2.2354;6.5019;51.3382;8.8000;4;8244.9218;3.0000;0.3437;Solar Home System (SHS)
7500;1.6013;9.1259;5930.7338;1016.6000;4;952475.8491;1.0000;0.2015;Grid Extension
15242;2.4425;11.1634;39.6705;6.8000;4;6371.0759;3.0000;0.2888;Solar Home System (SHS)
11566;1.0319;10.2606;168.0161;28.8000;4;26983.3803;3.0000;0.2999;Solar Home System (SHS)
5001;1.9031;7.2421;147.0141;25.2000;4;23610.4578;1.0000;0.1000;Grid Extension
4236;1.7569;7.0167;243.8567;41.8000;4;39163.3784;3.0000;0.3345;Solar Home System (SHS)
7768;2.8926;9.2809;173.8500;29.8000;4;27920.3033;3.0000;0.3173;Solar Home System (SHS)
14833;2.1715;11.0832;57.1721;9.8000;4;9181.8447;3.0000;0.2886;Solar Home System (SHS)
15195;3.3750;11.1180;4571.4372;783.6000;4;734172.8068;5.0000;0.2240;Mini-grid
13326;2.6690;10.6718;45.5044;7.8000;4;7307.9988;3.0000;0.2909;Solar Home System (SHS)
3745;1.7630;6.9770;255.5244;43.8000;4;41037.2243;1.0000;0.0100;Grid Extension
6663;2.1097;8.1684;47.8379;8.2000;4;7682.7680;3.0000;0.3276;Solar Home System (SHS)
9193;1.8658;9.7634;51.3382;8.8000;4;8244.9218;3.0000;0.2997;Solar Home System (SHS)
10672;3.1625;10.0854;99.1762;17.0000;4;15927.6898;3.0000;0.2973;Solar Home System (SHS)
14296;1.4641;10.7050;17.5017;3.0000;4;2810.7688;3.0000;0.2932;Solar Home System (SHS)
11486;2.8593;10.2563;42.0040;7.2000;4;6745.8451;3.0000;0.2955;Solar Home System (SHS)
7139;1.6410;8.9015;571.7213;98.0000;4;91818.4470;1.0000;0.2660;Grid Extension
12619;2.9041;10.3295;276.5264;47.4000;4;44410.1468;3.0000;0.2955;Solar Home System (SHS)
4324;2.5308;7.1720;249.6905;42.8000;4;40100.3013;1.0000;0.1000;Grid Extension
15348;2.4476;11.2011;21.0020;3.6000;4;3372.9225;3.0000;0.2875;Solar Home System (SHS)
9425;1.6291;9.8703;68.8399;11.8000;4;11055.6906;3.0000;0.2973;Solar Home System (SHS)
2681;1.7147;6.8537;1043.0997;178.8000;4;167521.8196;1.0000;0.0100;Grid Extension
14876;2.4628;11.0916;78.1741;13.4000;4;12554.7672;3.0000;0.2893;Solar Home System (SHS)
9366;1.6995;9.8574;177.3503;30.4000;4;28482.4570;3.0000;0.2976;Solar Home System (SHS)
4058;2.1144;7.0305;739.7374;126.8000;4;118801.8273;5.0000;0.2740;Mini-grid
1710;2.4200;6.6403;2104.8679;360.8000;4;338041.7926;1.0000;0.2663;Grid Extension
3657;2.1866;6.9581;192.5184;33.0000;4;30918.4566;3.0000;0.3441;Solar Home System (SHS)
2031;1.6763;6.7875;598.5572;102.6000;4;96128.2925;5.0000;0.2897;Mini-grid
16510;2.4717;11.5375;21.0020;3.6000;4;3372.9225;3.0000;0.2857;Solar Home System (SHS)
7387;2.4201;9.0977;63.0060;10.8000;4;10118.7676;3.0000;0.3171;Solar Home System (SHS)
8600;1.3971;9.5839;180.8506;31.0000;4;29044.6108;3.0000;0.2996;Solar Home System (SHS)
13252;2.6399;10.5962;152.8479;26.2000;4;24547.3807;3.0000;0.2926;Solar Home System (SHS)
6656;2.1536;8.1784;60.6725;10.4000;4;9743.9985;3.0000;0.3285;Solar Home System (SHS)
4753;2.0023;7.3007;1969.5217;337.6000;4;316305.1807;1.0000;0.2483;Grid Extension
15215;2.3743;11.0530;42.0040;7.2000;4;6745.8451;3.0000;0.2893;Solar Home System (SHS)
301;2.1252;6.4269;457.3771;78.4000;4;73454.7576;5.0000;0.2883;Mini-grid
11630;2.7401;10.2149;74.6738;12.8000;4;11992.6135;3.0000;0.2963;Solar Home System (SHS)
7030;2.5920;8.6822;11278.0785;1933.2000;4;1811259.4054;1.0000;0.1000;Grid Extension
10158;1.9114;6.9286;141.1802;24.2000;4;22673.5349;3.0000;0.3375;Solar Home System (SHS)
10387;1.9378;10.0187;51.3382;8.8000;4;8244.9218;3.0000;0.2966;Solar Home System (SHS)
15471;2.4499;11.2231;72.3403;12.4000;4;11617.8443;3.0000;0.2870;Solar Home System (SHS)
6450;2.1829;7.9213;1431.6369;245.4000;4;229920.8867;5.0000;0.2588;Mini-grid
4928;2.5581;7.2557;68.8399;11.8000;4;11055.6906;3.0000;0.3435;Solar Home System (SHS)
15696;2.4900;11.2228;68.8399;11.8000;4;11055.6906;3.0000;0.2875;Solar Home System (SHS)
16605;2.4370;11.5875;36.1701;6.2000;4;5808.9222;3.0000;0.2855;Solar Home System (SHS)
9635;3.1904;9.9258;66.5064;11.4000;4;10680.9214;3.0000;0.3000;Solar Home System (SHS)
2052;2.6522;6.7945;508.7153;87.2000;4;81699.6794;1.0000;0.1000;Grid Extension
16454;2.4398;11.4891;95.6758;16.4000;4;15365.5360;3.0000;0.2859;Solar Home System (SHS)
3413;1.8872;6.7406;207.6865;35.6000;4;33354.4563;3.0000;0.3459;Solar Home System (SHS)
2011;2.2909;6.7847;123.6785;21.2000;4;19862.7661;3.0000;0.3500;Solar Home System (SHS)
12465;2.2621;10.3338;7101.0124;1217.2000;4;1140422.5886;5.0000;0.2261;Mini-grid
2425;1.7206;6.8659;282.3603;48.4000;4;45347.0697;1.0000;0.0100;Grid Extension
11356;0.9641;10.2656;274.1929;47.0000;4;44035.3776;3.0000;0.3005;Solar Home System (SHS)
10518;1.3053;10.0722;150.5144;25.8000;4;24172.6116;3.0000;0.2988;Solar Home System (SHS)
7849;1.8969;8.4898;1365.1305;234.0000;4;219239.9653;5.0000;0.2585;Mini-grid
16950;2.9755;12.2161;99.1762;17.0000;4;15927.6898;3.0000;0.2821;Solar Home System (SHS)
12002;2.8855;10.4228;66.5064;11.4000;4;10680.9214;3.0000;0.2955;Solar Home System (SHS)
3231;2.5678;6.7211;411.8727;70.6000;4;66146.7588;1.0000;0.1000;Grid Extension
5667;2.1884;7.6215;47.8379;8.2000;4;7682.7680;3.0000;0.3341;Solar Home System (SHS)
3393;1.8821;6.7385;57.1721;9.8000;4;9181.8447;3.0000;0.3457;Solar Home System (SHS)
7359;2.5920;9.1046;57.1721;9.8000;4;9181.8447;3.0000;0.3173;Solar Home System (SHS)
5032;1.9329;7.2502;600.8908;103.0000;4;96503.0616;5.0000;0.2820;Mini-grid
16776;2.4418;11.6629;66.5064;11.4000;4;10680.9214;3.0000;0.2855;Solar Home System (SHS)
17048;2.7481;10.4525;189.0181;32.4000;4;30356.3029;1.0000;0.0100;Grid Extension
15934;2.4082;11.3672;32.6698;5.6000;4;5246.7684;3.0000;0.2861;Solar Home System (SHS)
424;2.0460;6.4204;84.0080;14.4000;4;13491.6902;3.0000;0.3354;Solar Home System (SHS)
11784;1.3427;10.3478;129.5124;22.2000;4;20799.6890;1.0000;0.0100;Grid Extension
367;1.8080;6.3872;89.8419;15.4000;4;14428.6131;3.0000;0.3356;Solar Home System (SHS)
17049;2.0544;10.4518;30.3362;5.2000;4;4871.9992;3.0000;0.2933;Solar Home System (SHS)
6835;1.6964;8.4206;201.8526;34.6000;4;32417.5333;3.0000;0.3183;Solar Home System (SHS)
13240;3.6138;10.6157;95.6758;16.4000;4;15365.5360;3.0000;0.2936;Solar Home System (SHS)
7799;2.5253;9.2252;159.8486;27.4000;4;25671.6882;1.0000;0.1000;Grid Extension
2079;2.0052;6.7991;228.6885;39.2000;4;36727.3788;3.0000;0.3455;Solar Home System (SHS)
3247;2.0735;6.7242;105.0100;18.0000;4;16864.6127;3.0000;0.3465;Solar Home System (SHS)
10375;1.8989;10.0261;95.6758;16.4000;4;15365.5360;3.0000;0.2966;Solar Home System (SHS)
5129;1.7923;7.3879;253.1909;43.4000;4;40662.4551;5.0000;0.3291;Mini-grid
12520;2.8816;10.3237;156.3483;26.8000;4;25109.5345;3.0000;0.2957;Solar Home System (SHS)
16410;2.5203;11.4965;63.0060;10.8000;4;10118.7676;3.0000;0.2859;Solar Home System (SHS)
9410;1.9692;9.8747;53.6718;9.2000;4;8619.6909;3.0000;0.3000;Solar Home System (SHS)
10841;1.1001;10.1535;74.6738;12.8000;4;11992.6135;3.0000;0.3011;Solar Home System (SHS)
7357;2.3294;9.1034;95.6758;16.4000;4;15365.5360;3.0000;0.3166;Solar Home System (SHS)
3470;2.2282;6.9374;60.6725;10.4000;4;9743.9985;3.0000;0.3461;Solar Home System (SHS)
11455;1.3200;10.2496;68.8399;11.8000;4;11055.6906;3.0000;0.2976;Solar Home System (SHS)
10216;3.5946;9.9718;217.0208;37.2000;4;34853.5329;3.0000;0.2997;Solar Home System (SHS)
6591;2.0924;8.1186;312.6966;53.6000;4;50219.0690;5.0000;0.3087;Mini-grid
4335;2.6004;7.1594;150.5144;25.8000;4;24172.6116;1.0000;0.1000;Grid Extension
2647;1.9110;6.8487;465.5445;79.8000;4;74766.4497;5.0000;0.2891;Mini-grid
10403;1.4539;10.0238;47.8379;8.2000;4;7682.7680;3.0000;0.2979;Solar Home System (SHS)
5740;1.6896;7.6545;51.3382;8.8000;4;8244.9218;3.0000;0.3249;Solar Home System (SHS)
10953;1.1266;10.1893;234.5224;40.2000;4;37664.3017;3.0000;0.3003;Solar Home System (SHS)
15482;2.8240;11.2363;30.3362;5.2000;4;4871.9992;3.0000;0.2882;Solar Home System (SHS)
11557;3.2479;10.2608;159.8486;27.4000;4;25671.6882;3.0000;0.2960;Solar Home System (SHS)
13496;3.6618;10.6581;45.5044;7.8000;4;7307.9988;3.0000;0.2926;Solar Home System (SHS)
16844;3.1772;11.7045;183.1842;31.4000;4;29419.3800;3.0000;0.2844;Solar Home System (SHS)
10879;2.8821;10.1593;95.6758;16.4000;4;15365.5360;3.0000;0.2970;Solar Home System (SHS)
13527;1.1480;10.6453;60.6725;10.4000;4;9743.9985;3.0000;0.2952;Solar Home System (SHS)
16640;2.5760;11.6178;72.3403;12.4000;4;11617.8443;3.0000;0.2859;Solar Home System (SHS)
12094;1.4274;10.4425;63.0060;10.8000;4;10118.7676;3.0000;0.2941;Solar Home System (SHS)
5258;2.4239;7.4048;66.5064;11.4000;4;10680.9214;3.0000;0.3422;Solar Home System (SHS)
11990;0.8991;10.4017;505.2150;86.6000;4;81137.5256;5.0000;0.2807;Mini-grid
10141;2.6524;6.9277;165.6825;28.4000;4;26608.6112;1.0000;0.1000;Grid Extension
11010;3.0284;10.2045;53.6718;9.2000;4;8619.6909;3.0000;0.2982;Solar Home System (SHS)
