X_deg;Y_deg;Pop;GridCellArea;Country;ElecPop;WindVel;GHI;TravelHours;Elevation;ResidentialDemandTierCustom;Slope;NightLights;LandCover;SubstationDist;TransformerDist;CurrentHVLineDist;PlannedHVLineDist;CurrentMVLineDist;PlannedMVLineDist;RoadDist;HydropowerDist;Hydropower;HydropowerFID;IsUrban;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;id;Households
3.6700;10.8206;34;0.0125;Benin;0.0000;0.0000;2043;0.4961;316.0000;38.7000;0.8196;0.0000;10;10.1176;9999;129.9285;84.4793;129.9285;84.4793;4.7181;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13978;6.8000
3.4484;10.2129;49;0.0120;Benin;0.0000;0.0000;1998;0.5582;345.0000;38.7000;0.6796;0.0000;12;10.9880;9999;82.3580;79.4788;82.3580;79.4788;11.1793;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11616;9.8000
0.9403;10.3067;116;0.1185;Benin;0.0000;0.0000;1981;0.9438;180.0000;38.7000;0.4452;0.0000;12;50.6730;9999;50.6429;44.2990;50.6429;44.2990;18.6136;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12412;23.2000
1.9151;6.4413;70;0.0265;Benin;0.0000;0.0000;1752;0.2182;22.0000;219.0000;1.1551;0.0000;12;6.7198;9999;19.4787;19.5218;19.4787;19.5218;0.6971;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;332;14.0000
1.6494;9.8717;49;0.0158;Benin;0.0000;0.0000;1997;0.5849;435.0000;38.7000;0.6907;0.0000;12;20.5248;9999;10.3018;44.7378;10.3018;44.7378;3.3125;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9436;9.8000
2.6816;10.6346;67;0.0381;Benin;0.0000;0.0000;2041;0.2224;355.0000;38.7000;0.3588;0.0000;12;25.7230;9999;47.5717;8.7006;47.5717;8.7006;6.8739;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13456;13.4000
2.7798;11.0478;111;0.0209;Benin;0.0000;0.0000;2061;0.5523;316.0000;38.7000;0.5908;0.0000;12;18.0951;9999;94.5426;12.8729;94.5426;12.8729;5.5017;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14669;22.2000
2.1536;10.9685;41;0.0512;Benin;0.0000;0.0000;2048;0.8156;303.0000;38.7000;0.4494;0.0000;10;46.5185;9999;101.0854;47.7946;101.0854;47.7946;5.8041;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14408;8.2000
2.7553;11.1426;121;0.0315;Benin;0.0000;0.0000;2060;0.5432;265.0000;38.7000;0.2910;0.0000;12;18.8320;9999;104.6825;4.8599;104.6825;4.8599;0.0116;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15061;24.2000
2.4810;6.7687;9838;2.2498;Benin;9838.0000;0.0000;1697;0.0000;25.0000;38.7000;1.5055;36.9424;14;18.3665;9999;5.9723;5.9417;5.9723;5.9417;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2335;1967.6000
1.2244;10.5504;93;0.0650;Benin;0.0000;0.0000;2006;0.5026;264.0000;38.7000;3.6636;0.0000;12;40.5313;9999;40.5610;6.1636;40.5610;6.1636;0.6272;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12931;18.6000
2.1517;8.2478;173;0.0180;Benin;0.0000;0.0000;1810;1.4013;219.0000;38.7000;0.6124;0.0000;10;39.8810;9999;31.0491;118.7406;31.0491;118.7406;2.1437;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6755;34.6000
2.2753;6.5133;242;0.0863;Benin;0.0000;0.0000;1728;0.2882;36.0000;38.7000;0.1937;0.0000;14;18.8818;9999;4.2096;15.5103;4.2096;15.5103;5.5971;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;727;48.4000
2.9203;9.5938;77;0.0382;Benin;0.0000;0.0000;1921;0.2205;372.0000;38.7000;0.6741;0.0000;10;22.3310;9999;28.3453;19.2265;28.3453;19.2265;3.8040;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8577;15.4000
2.0550;6.5419;54;0.0081;Benin;0.0000;0.0000;1734;0.3105;61.0000;38.7000;0.3868;0.0000;14;13.6917;9999;9.4124;9.8895;9.4124;9.8895;5.4493;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1305;10.8000
2.1137;6.5884;34;0.0160;Benin;0.0000;0.0000;1710;0.4731;75.0000;219.0000;0.1208;0.0000;14;11.9059;9999;1.2406;4.1048;1.2406;4.1048;1.2820;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;1465;6.8000
1.4108;10.1986;106;0.0645;Benin;0.0000;0.0000;1994;0.6064;398.0000;38.7000;0.4502;0.0000;12;0.6317;9999;0.0000;3.2321;0.0000;3.2321;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11023;21.2000
2.9766;9.2673;52;0.0394;Benin;0.0000;0.0000;1873;0.6040;360.0000;38.7000;0.5152;0.0000;10;42.5730;9999;42.2862;17.1480;42.2862;17.1480;31.3674;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7678;10.4000
3.1479;10.2224;1193;0.3083;Benin;1193.0000;0.0000;2004;0.6645;340.0000;38.7000;0.6478;96.2940;12;25.1794;9999;52.4806;46.4960;52.4806;46.4960;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11184;238.6000
1.1182;10.3640;39;0.0168;Benin;0.0000;0.0000;1988;0.9166;229.0000;38.7000;0.4504;0.0000;12;34.1669;9999;34.2137;24.0357;34.2137;24.0357;0.4211;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11727;7.8000
2.4839;6.8153;381;0.2813;Benin;0.0000;0.0000;1700;0.0664;63.0000;38.7000;1.3393;0.0000;9;19.7954;9999;12.5728;12.5417;12.5728;12.5417;0.8694;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2830;76.2000
2.5111;9.4728;52;0.0145;Benin;0.0000;0.0000;1912;0.9739;348.0000;38.7000;0.4507;0.0000;10;16.0171;9999;11.3951;14.1745;11.3951;14.1745;12.5900;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8148;10.4000
1.9622;6.7448;214;0.0262;Benin;0.0000;0.0000;1712;0.6859;33.0000;38.7000;0.3818;0.0000;14;12.0580;9999;5.2835;1.2540;5.2835;1.2540;9.3316;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1837;42.8000
1.9517;6.5693;309;0.0588;Benin;0.0000;0.0000;1724;0.1338;12.0000;219.0000;1.0662;0.0000;14;14.0096;9999;9.6122;9.6599;9.6122;9.6599;0.7381;9999;9999.0000;9999;0;43.8000;0;0;0;0;0;7.7400;43.8000;200;500;750;1217;61.8000
2.0941;6.6931;90;0.0135;Benin;0.0000;0.0000;1712;0.3456;82.0000;38.7000;0.4507;0.0000;14;7.0121;9999;5.4020;5.3723;5.4020;5.3723;1.0641;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;911;18.0000
1.2193;10.5738;1098;0.7391;Benin;0.0000;0.0000;2007;0.3851;241.0000;38.7000;0.3096;0.0000;12;42.6658;9999;42.6951;5.3353;42.6951;5.3353;0.6025;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13589;219.6000
1.1514;10.5631;52;0.0229;Benin;0.0000;0.0000;2002;0.7461;215.0000;38.7000;0.4613;0.0000;12;46.0097;9999;46.0445;13.1071;46.0445;13.1071;3.8282;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12941;10.4000
1.6926;7.5394;201;0.0897;Benin;0.0000;0.0000;1822;1.7086;247.0000;38.7000;0.8755;0.0000;14;55.9192;9999;33.5398;54.1820;33.5398;54.1820;2.1031;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5462;40.2000
2.2833;10.9553;46;0.0168;Benin;0.0000;0.0000;2047;1.1722;296.0000;38.7000;0.3597;0.0000;10;40.4270;9999;92.8018;41.4130;92.8018;41.4130;7.6443;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14525;9.2000
2.2988;6.7706;77;0.0192;Benin;0.0000;0.0000;1698;0.2707;90.0000;38.7000;1.2249;0.0000;14;31.2021;9999;14.8122;10.3273;14.8122;10.3273;2.8476;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2317;15.4000
2.9332;11.1768;384;0.0630;Benin;0.0000;0.0000;2063;0.2422;273.0000;38.7000;0.3725;0.0000;12;5.7965;9999;111.9270;4.3319;111.9270;4.3319;2.0447;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15294;76.8000
2.7254;6.6077;204;0.0274;Benin;0.0000;0.0000;1684;0.2238;41.0000;38.7000;0.2524;0.0000;14;12.2916;9999;13.2267;16.9412;13.2267;16.9412;3.0656;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1476;40.8000
1.7988;6.7655;343;0.0348;Benin;0.0000;0.0000;1739;0.2166;97.0000;38.7000;0.5567;0.0000;14;13.8176;9999;15.3706;4.4448;15.3706;4.4448;1.1471;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2134;68.6000
3.1179;11.0074;41;0.0226;Benin;0.0000;0.0000;2048;0.2148;301.0000;38.7000;0.5149;0.0000;12;24.2759;9999;102.2381;21.4501;102.2381;21.4501;0.9122;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14570;8.2000
2.5685;7.0470;183;0.0463;Benin;0.0000;0.0000;1710;0.3251;41.0000;38.7000;0.2122;0.0000;14;9.9006;9999;9.2519;35.0326;9.2519;35.0326;6.8095;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3784;36.6000
1.1653;10.5014;101;0.0775;Benin;0.0000;0.0000;1997;0.8511;233.0000;38.7000;0.3526;0.0000;12;39.5471;9999;39.5843;14.0088;39.5843;14.0088;2.5702;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13106;20.2000
3.6771;10.8040;23;0.0547;Benin;0.0000;0.0000;2040;0.5037;309.0000;38.7000;0.5331;0.0000;10;11.8598;9999;129.6074;85.8161;129.6074;85.8161;6.4658;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13960;4.6000
2.5576;11.5645;88;0.0145;Benin;0.0000;0.0000;2078;0.5020;264.0000;38.7000;0.6852;0.0000;12;33.4756;9999;151.4910;32.3807;151.4910;32.3807;3.8977;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16546;17.6000
2.8607;9.6619;235;0.0668;Benin;0.0000;0.0000;1927;0.3087;358.0000;38.7000;0.7259;0.0000;10;19.3413;9999;19.0631;28.1784;19.0631;28.1784;13.1972;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9776;47.0000
3.3005;10.3897;98;0.0531;Benin;0.0000;0.0000;2017;0.3224;341.0000;38.7000;0.5225;0.0000;12;14.4250;9999;72.9009;61.0018;72.9009;61.0018;6.1537;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11917;19.6000
2.5177;11.1314;34;0.0133;Benin;0.0000;0.0000;2054;0.8140;260.0000;38.7000;0.2211;0.0000;12;20.3695;9999;104.0528;14.4057;104.0528;14.4057;17.1531;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15042;6.8000
2.6716;9.3226;41;0.0388;Benin;0.0000;0.0000;1899;0.2528;341.0000;38.7000;0.6951;0.0000;12;8.5492;9999;8.7263;2.7934;8.7263;2.7934;3.8910;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8063;8.2000
1.9627;6.7524;106;0.0264;Benin;0.0000;0.0000;1713;0.6769;32.0000;38.7000;0.4696;0.0000;14;12.6481;9999;5.9861;2.0344;5.9861;2.0344;9.9287;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2165;21.2000
1.9038;7.6430;106;0.0163;Benin;0.0000;0.0000;1801;1.2354;141.0000;38.7000;0.2945;0.0000;9;34.5186;9999;23.2609;52.7286;23.2609;52.7286;22.1874;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5972;21.2000
1.8575;6.4803;1235;0.3850;Benin;0.0000;0.0000;1727;0.2424;43.0000;38.7000;0.7441;0.0000;14;9.5603;9999;12.9387;12.9779;12.9387;12.9779;1.4928;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;574;247.0000
1.7103;8.9592;183;0.0894;Benin;0.0000;0.0000;1915;0.0975;375.0000;38.7000;0.4576;0.0000;9;78.4322;9999;60.3528;54.4738;60.3528;54.4738;5.7053;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7186;36.6000
2.1275;6.3600;121;0.1298;Benin;0.0000;0.0000;1832;0.2221;7.0000;38.7000;0.1401;0.0000;14;26.6341;9999;18.9867;29.2894;18.9867;29.2894;0.5713;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;182;24.2000
1.9194;6.9338;198;0.0525;Benin;0.0000;0.0000;1761;0.1516;79.0000;38.7000;0.7346;0.0000;14;17.9450;9999;26.5137;13.9492;26.5137;13.9492;1.3366;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3453;39.6000
2.1261;8.1161;407;0.0732;Benin;0.0000;0.0000;1812;0.8502;204.0000;38.7000;0.0309;0.0000;10;35.7719;9999;18.9329;103.8107;18.9329;103.8107;10.7472;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6588;81.4000
3.4088;11.7376;209;0.1544;Benin;0.0000;0.0000;2085;0.4811;190.0000;38.7000;0.4502;0.0000;12;13.6778;9999;188.6622;6.0315;188.6622;6.0315;4.4692;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16794;41.8000
1.5647;9.8462;124;0.0950;Benin;0.0000;0.0000;2005;0.0917;480.0000;38.7000;1.2616;0.0000;12;18.6734;9999;0.7701;40.5639;0.7701;40.5639;1.8499;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9460;24.8000
2.0824;6.6451;116;0.0371;Benin;0.0000;0.0000;1712;0.3911;49.0000;38.7000;0.8573;0.0000;14;5.3620;9999;0.7031;0.6701;0.7031;0.6701;3.9978;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1728;23.2000
1.3418;10.6012;242;0.1065;Benin;0.0000;0.0000;2041;0.4091;495.0000;38.7000;1.1059;0.0000;12;41.8268;9999;41.8421;7.2820;41.8421;7.2820;3.3437;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13283;48.4000
1.4399;10.0618;80;0.0484;Benin;0.0000;0.0000;1993;0.3598;359.0000;38.7000;1.0036;0.0000;12;15.1090;9999;3.6003;18.6784;3.6003;18.6784;2.4320;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10556;16.0000
2.6483;7.4457;173;0.0499;Benin;0.0000;0.0000;1734;0.4745;188.0000;38.7000;0.7639;0.0000;9;38.4101;9999;0.3901;73.5362;0.3901;73.5362;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5529;34.6000
1.6859;9.9436;75;0.0404;Benin;0.0000;0.0000;2000;0.5911;409.0000;38.7000;0.6078;0.0000;12;28.9838;9999;16.9564;44.3889;16.9564;44.3889;6.4540;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;17145;15.0000
3.6656;11.0179;46;0.0220;Benin;0.0000;0.0000;2045;0.5189;241.0000;38.7000;0.5409;0.0000;12;11.8618;9999;142.2589;74.3692;142.2589;74.3692;3.8505;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14546;9.2000
1.0400;10.3077;77;0.0641;Benin;0.0000;0.0000;1986;0.7556;194.0000;38.7000;1.3173;0.0000;12;40.0152;9999;40.0025;34.0682;40.0025;34.0682;8.2460;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12419;15.4000
1.6099;9.6082;570;0.1300;Benin;570.0000;0.0000;1988;0.6371;443.0000;38.7000;0.2198;100.0000;12;6.8063;9999;5.9690;15.0339;5.9690;15.0339;1.4802;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8645;114.0000
2.0091;6.5229;124;0.0223;Benin;0.0000;0.0000;1763;0.2201;55.0000;38.7000;0.4066;0.0000;12;15.9306;9999;14.2887;14.3877;14.2887;14.3877;0.4455;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;776;24.8000
2.5012;7.0278;75;0.0440;Benin;0.0000;0.0000;1714;0.3488;19.0000;38.7000;0.4888;0.0000;14;17.3812;9999;13.2534;35.0177;13.2534;35.0177;1.0694;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4007;15.0000
2.1064;6.4919;54;0.0297;Benin;0.0000;0.0000;1723;0.2112;41.0000;38.7000;0.2987;0.0000;14;20.5346;9999;9.8647;14.5233;9.8647;14.5233;2.1836;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;622;10.8000
3.3596;11.5529;1353;0.3104;Benin;0.0000;0.0000;2067;1.1919;188.0000;38.7000;0.2493;0.0000;12;33.6976;9999;167.9242;20.8716;167.9242;20.8716;15.7723;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;16557;270.6000
3.5429;10.4585;52;0.0326;Benin;0.0000;0.0000;2016;0.8399;317.0000;38.7000;0.6132;0.0000;14;26.9382;9999;100.5422;85.8345;100.5422;85.8345;6.9413;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;17073;10.4000
3.0152;9.1624;67;0.0450;Benin;0.0000;0.0000;1865;0.2560;351.0000;38.7000;1.1156;0.0000;10;49.8832;9999;50.0716;29.5309;50.0716;29.5309;43.0204;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7486;13.4000
2.4894;7.6541;57;0.0306;Benin;0.0000;0.0000;1752;1.1805;88.0000;38.7000;1.3035;0.0000;10;37.7490;9999;17.8801;72.3358;17.8801;72.3358;7.9191;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;5746;11.4000
2.6429;9.1233;90;0.0390;Benin;0.0000;0.0000;1867;0.4597;340.0000;38.7000;0.4070;0.0000;10;23.6559;9999;11.7254;23.4249;11.7254;23.4249;9.2871;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;7420;18.0000
1.1476;10.6016;222;0.1643;Benin;0.0000;0.0000;2006;0.6688;214.0000;38.7000;0.3761;0.0000;12;49.4868;9999;49.5199;10.7785;49.5199;10.7785;7.8932;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;13281;44.4000
1.8150;6.4484;111;0.0247;Benin;0.0000;0.0000;1737;0.0703;6.0000;38.7000;0.0773;0.0000;14;9.3462;9999;15.5230;15.5616;15.5230;15.5616;1.1542;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;226;22.2000
1.0793;10.4046;358;0.2748;Benin;0.0000;0.0000;1995;0.5852;263.0000;38.7000;0.4664;0.0000;12;39.7794;9999;39.8253;26.3360;39.8253;26.3360;5.2350;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;11878;71.6000
1.5745;9.7936;6129;1.1344;Benin;6129.0000;0.0000;2003;0.2673;491.0000;38.7000;0.3003;94.0279;12;12.4711;9999;0.1545;34.1070;0.1545;34.1070;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;9180;1225.8000
1.9342;6.7577;113;0.0175;Benin;0.0000;0.0000;1714;0.5212;45.0000;38.7000;0.3434;0.0000;14;15.2627;9999;8.2454;1.1764;8.2454;1.1764;11.7465;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;2206;22.6000
1.7267;8.5876;34;0.0106;Benin;0.0000;0.0000;1873;0.5159;286.0000;38.7000;0.5102;0.0000;9;78.0899;9999;87.4411;95.2411;87.4411;95.2411;3.7462;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6964;6.8000
1.9695;6.7005;706;0.2512;Benin;0.0000;0.0000;1711;0.5270;20.0000;38.7000;0.4374;0.0000;14;8.0197;9999;0.5079;0.4598;0.5079;0.4598;5.4066;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;963;141.2000
1.0316;10.4473;124;0.0800;Benin;0.0000;0.0000;2002;0.2545;257.0000;38.7000;1.6249;0.0000;12;46.7698;9999;46.8152;29.7168;46.8152;29.7168;2.8461;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;12046;24.8000
2.4435;7.2292;75;0.0419;Benin;0.0000;0.0000;1745;0.3054;17.0000;38.7000;0.0881;0.0000;10;26.1694;9999;0.3373;45.3629;0.3373;45.3629;0.0000;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;4973;15.0000
2.5009;8.1564;54;0.0532;Benin;0.0000;0.0000;1769;0.6864;201.0000;38.7000;0.5609;0.0000;10;36.6761;9999;4.8193;119.4013;4.8193;119.4013;7.2870;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6695;10.8000
1.7804;7.8850;62;0.0153;Benin;0.0000;0.0000;1830;1.1126;174.0000;38.7000;0.6419;0.0000;9;44.6690;9999;43.9850;82.4933;43.9850;82.4933;2.6629;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;6359;12.4000
2.5121;6.7919;124;0.0256;Benin;0.0000;0.0000;1697;0.2703;82.0000;38.7000;0.6971;0.0000;14;16.1964;9999;9.4723;9.4390;9.4723;9.4390;3.0813;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1915;24.8000
3.1194;11.3907;44;0.0215;Benin;0.0000;0.0000;2081;0.5634;283.0000;38.7000;0.2906;0.0000;12;36.2559;9999;141.0328;3.8817;141.0328;3.8817;4.9968;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15960;8.8000
1.8553;6.6855;52;0.0089;Benin;0.0000;0.0000;1717;0.3763;24.0000;38.7000;0.2010;0.0000;14;14.1021;9999;6.8119;6.7653;6.8119;6.7653;1.7802;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;838;10.4000
1.8590;6.7096;49;0.0066;Benin;0.0000;0.0000;1719;0.3639;26.0000;38.7000;0.1644;0.0000;14;16.2693;9999;8.7631;7.1299;8.7631;7.1299;3.0814;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3173;9.8000
2.6357;6.6728;54;0.0266;Benin;0.0000;0.0000;1697;0.1478;69.0000;38.7000;0.1422;0.0000;14;7.0456;9999;3.4815;6.6496;3.4815;6.6496;0.5317;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;1075;10.8000
2.1969;11.1509;157;0.0936;Benin;0.0000;0.0000;2060;0.5622;315.0000;38.7000;0.4960;0.0000;12;29.1499;9999;116.3540;30.6221;116.3540;30.6221;6.7010;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;15128;31.4000
2.4733;10.8960;59;0.0432;Benin;0.0000;0.0000;2041;1.4210;263.0000;38.7000;0.1426;0.0000;10;39.1633;9999;79.3123;40.4474;79.3123;40.4474;29.3421;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14118;11.8000
2.4163;6.9705;57;0.0181;Benin;0.0000;0.0000;1708;0.4127;11.0000;38.7000;0.0394;0.0000;10;28.6642;9999;23.5698;31.1883;23.5698;31.1883;3.8785;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3712;11.4000
2.6268;7.0488;95;0.0357;Benin;0.0000;0.0000;1707;0.2586;54.0000;38.7000;0.2845;0.0000;10;5.7288;9999;2.7873;34.2471;2.7873;34.2471;1.6278;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;3795;19.0000
1.8965;9.4473;129;0.0344;Benin;0.0000;0.0000;1957;1.7735;397.0000;38.7000;0.4372;0.0000;10;36.7325;9999;8.7669;1.8322;8.7669;1.8322;9.5240;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8249;25.8000
3.5291;10.0658;304;0.1908;Benin;0.0000;0.0000;1985;0.5281;345.0000;38.7000;0.5721;0.0000;10;29.0345;9999;86.9162;78.1418;86.9162;78.1418;19.9240;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10546;60.8000
2.6214;9.6751;49;0.0312;Benin;0.0000;0.0000;1939;0.6187;362.0000;38.7000;0.4625;0.0000;10;38.1970;9999;4.8731;36.2741;4.8731;36.2741;5.4685;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;8948;9.8000
3.4756;9.9921;193;0.1824;Benin;0.0000;0.0000;1980;0.3806;330.0000;38.7000;0.7640;0.0000;12;30.2525;9999;80.7387;68.4166;80.7387;68.4166;18.9446;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;10338;38.6000
2.8235;11.0637;129;0.0510;Benin;0.0000;0.0000;2064;0.3324;311.0000;38.7000;0.4332;0.0000;12;13.0086;9999;96.9475;8.5616;96.9475;8.5616;4.4383;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14793;25.8000
2.6730;11.0386;49;0.0347;Benin;0.0000;0.0000;2054;0.8576;269.0000;38.7000;0.4762;0.0000;12;29.2236;9999;92.5887;18.6834;92.5887;18.6834;13.3189;9999;9999.0000;9999;0;7.7400;0;0;0;0;0;7.7400;43.8000;200;500;750;14697;9.8000
